#{"t_start": 1612179178.5127592, "env_id": "TargetReachingUR5-v0"}
-6083.2397,400,1368.219012
-6210.353306,400,1368.903784
-6299.326723,400,1369.587101
-6928.625372,400,1370.268775
-6783.48774,400,1370.946836
-6644.269689,400,1373.04404
402.183704,400,1373.861532
-695.57472,400,1374.432085
-1213.962043,400,1375.001906
-1246.69577,400,1375.56726
-684.556429,400,1376.128045
-6280.979079,400,1376.812613
-6540.669855,400,1377.498394
-6491.959925,400,1378.176576
-6135.981776,400,1378.866046
-6588.079877,400,1379.55058
-6258.837552,400,1381.645783
-6864.595426,400,1382.320576
-6705.512741,400,1383.00287
-3331.365323,400,1383.675303
-6481.449863,400,1384.347617
-6359.827232,400,1386.44955
-6718.951324,400,1387.133256
-6811.193115,400,1387.804649
-6310.810181,400,1388.484587
-6819.400198,400,1389.161716
-5960.411261,400,1391.241163
-5819.976825,400,1391.933516
-6840.68625,400,1392.60527
-6368.07308,400,1393.278301
-6287.934476,400,1393.959802
-6683.206202,400,1396.053856
-6228.598555,400,1396.752881
-6433.721155,400,1397.43304
-6717.968593,400,1398.115047
-6497.42868,400,1398.792354
-2391.433041,400,1399.706816
-1193.542187,400,1400.273762
-1057.68968,400,1400.838116
-1494.758571,400,1401.411686
592.378025,400,1401.995281
-6594.614828,400,1404.134789
-6460.350171,400,1404.823483
-6522.445707,400,1405.513005
-6501.059682,400,1406.197424
-6089.561052,400,1406.890823
-6257.100004,400,1409.024689
-6618.545496,400,1409.696478
-6800.883221,400,1410.36386
-6308.313869,400,1411.035533
-6900.492227,400,1411.704966
-6078.247077,400,1413.799661
-5882.326839,400,1414.480632
-6267.08503,400,1415.151294
-6187.22041,400,1415.825365
-6420.820178,400,1416.504513
-6718.954847,400,1418.582453
-6281.888586,400,1419.272903
-6541.761285,400,1419.944812
-6640.9242,400,1420.620346
-6260.28468,400,1421.291423
-5777.241874,400,1423.37534
-6507.16138,400,1424.068192
-5768.665824,400,1424.782283
-7026.841601,400,1425.470377
-6733.204197,400,1426.156121
-1274.90939,400,1426.970031
-1278.18531,400,1427.547761
-1612.57899,400,1428.124669
-1720.127866,400,1428.709294
-728.40313,400,1429.29494
-6385.498525,400,1429.98605
-6319.872484,400,1432.098554
-6375.728518,400,1432.775049
-6580.694353,400,1433.447994
-6438.047025,400,1434.1157
-6588.060778,400,1434.7944
-4396.256209,400,1436.880646
-5694.024089,400,1437.55438
-6490.327394,400,1438.228948
-4940.248398,400,1438.900114
-5974.523931,400,1439.576102
-6317.969501,400,1441.661833
-5429.758216,400,1442.346112
-6101.082271,400,1443.018804
-6551.986419,400,1443.687255
-6315.258997,400,1444.355644
-6273.140847,400,1446.440705
-6248.166397,400,1447.124339
-6278.888657,400,1447.795274
-7099.116775,400,1448.465689
-6549.878163,400,1449.137558
-3784.100443,400,1451.235188
-6556.147049,400,1451.913203
-6658.348405,400,1452.590076
-7142.066535,400,1453.258927
-1170.169191,400,1454.05235
-1219.483989,400,1454.610804
-934.158914,400,1455.181849
-1138.865293,400,1455.742096
-1085.96521,400,1456.285492
-6163.736655,400,1456.966404
-6043.5081,400,1459.073557
-4509.950709,400,1459.775154
-5937.404243,400,1460.46357
-5854.780411,400,1461.164287
-6001.611344,400,1461.852547
-6294.4196,400,1463.973133
-6016.270204,400,1464.645336
-6620.699122,400,1465.316969
-6433.395813,400,1465.987929
-6462.345863,400,1466.666819
-3927.135784,400,1468.773677
-5982.301542,400,1469.447926
-6668.045511,400,1470.11412
-6659.693912,400,1470.788956
-6370.001164,400,1471.458006
-6276.623484,400,1472.13259
-6419.445273,400,1474.219951
-6275.168379,400,1474.899755
-6546.749253,400,1475.570648
-6821.814764,400,1476.238623
-6673.009158,400,1476.903603
-5904.809932,400,1479.024341
-6545.993262,400,1479.718523
-6215.742976,400,1480.414554
-626.113086,400,1481.240545
-1181.906955,400,1481.81133
910.715439,400,1482.390636
-1206.65376,400,1482.959308
540.594198,400,1483.530121
-6840.347576,400,1484.221979
-5788.985313,400,1484.914287
-5941.474605,400,1487.024645
-6211.307661,400,1487.700242
-5732.843071,400,1488.39111
-6344.896107,400,1489.063734
-6159.130158,400,1489.733257
-5585.858854,400,1491.823484
-6403.844049,400,1492.490182
-6003.697705,400,1493.161202
-5902.372037,400,1493.830942
-6180.188015,400,1494.501069
-6106.007457,400,1496.58214
-6354.837069,400,1497.25671
-6495.083459,400,1497.924831
-6521.797448,400,1498.610678
-6347.709858,400,1499.296937
-5836.18145,400,1501.375846
-6474.388764,400,1502.060377
-5701.06899,400,1502.725416
-5974.609222,400,1503.396465
-6267.399879,400,1504.067095
-6142.223941,400,1506.162101
-5969.487359,400,1506.898064
-6469.133667,400,1507.56789
-1085.223127,400,1508.35214
-1019.918811,400,1508.944004
-1038.041732,400,1509.497874
-1083.851136,400,1510.043081
-624.815397,400,1510.625093
-6321.952539,400,1511.304385
-5876.431533,400,1511.983839
-5300.814015,400,1514.089351
-6378.64378,400,1514.787648
-6328.070422,400,1515.45589
-5561.274056,400,1516.136997
-6558.634235,400,1516.805549
-6428.223747,400,1517.479207
-6488.153808,400,1519.586946
-6525.75844,400,1520.25267
-6246.464798,400,1520.922597
-6120.399578,400,1521.600765
-6410.328072,400,1522.285812
-6734.600308,400,1524.390776
-5352.57274,400,1525.061004
-6641.948348,400,1525.729771
-5856.87316,400,1526.422071
-6575.501276,400,1527.092541
-6501.631096,400,1529.196101
-5214.274775,400,1529.876518
-6294.203986,400,1530.556867
-6751.163685,400,1531.235756
-6320.643238,400,1531.914562
-6173.418183,400,1534.037072
-6677.009427,400,1534.724948
-1279.822467,400,1535.530138
-487.201757,400,1536.115817
-16.329089,400,1536.692028
-1125.863383,400,1537.245351
-1129.259426,400,1537.798975
-6188.245224,400,1538.488806
-6060.414201,400,1539.204356
-6078.306105,400,1539.882393
-6466.284194,400,1542.020281
-6072.110029,400,1542.704993
-6247.110646,400,1543.388125
-6054.369236,400,1544.065352
-5165.80571,400,1544.749954
-6132.126158,400,1546.881735
-6598.585364,400,1547.551005
-5870.984308,400,1548.235795
-5732.390636,400,1548.906831
-5997.799969,400,1549.584363
-6187.535697,400,1551.689703
-5894.007319,400,1552.360563
-6204.8205,400,1553.04423
-6559.000869,400,1553.715027
-5818.331549,400,1554.401867
-5715.710477,400,1556.498728
-6358.809252,400,1557.187596
-6821.552375,400,1557.86928
-5910.066613,400,1558.555726
-5560.530593,400,1559.243864
-6402.945597,400,1561.349884
-6425.219684,400,1562.04965
-1207.536512,400,1562.852262
-511.167461,400,1563.425447
-1010.00158,400,1563.993907
-515.665709,400,1564.57641
-475.252002,400,1565.169128
-5613.916041,400,1565.855144
-6081.857644,400,1566.536921
-5558.681014,400,1567.219563
-5937.409932,400,1567.906836
-7123.755219,400,1570.043705
-6190.035617,400,1570.719391
-5589.772045,400,1571.41487
-6428.846914,400,1572.093508
-6295.731152,400,1572.779145
-4317.857511,400,1574.916416
-5668.984372,400,1575.605041
-5722.431743,400,1576.285748
-4110.520136,400,1576.985745
-5828.304977,400,1577.67491
-6420.634517,400,1579.803328
-4679.597902,400,1580.488011
-5744.545897,400,1581.186376
-5583.517293,400,1581.872769
-6128.162714,400,1582.561394
-5922.234178,400,1584.69841
-6385.437654,400,1585.38661
-6391.591483,400,1586.071849
-5575.102035,400,1586.778132
-5991.947742,400,1587.465497
-5853.516821,400,1589.617712
-1564.770119,400,1590.436624
-1155.444031,400,1590.995001
-1427.229007,400,1591.563384
-583.638304,400,1592.172838
-740.495253,400,1592.759725
-6221.422355,400,1593.4501
-4613.095927,400,1594.155427
-5176.947104,400,1594.847988
-5849.186907,400,1595.532035
-6177.332081,400,1597.67441
-5883.519194,400,1598.378399
-6054.600527,400,1599.048269
-6287.927772,400,1599.719391
-5809.509901,400,1600.394659
-5803.788436,400,1602.50855
-6115.009715,400,1603.178708
-6306.749588,400,1603.844226
-5230.760702,400,1604.515926
-4851.328914,400,1605.195154
-5368.50019,400,1607.295448
-6073.300366,400,1607.967397
-3530.6251,400,1608.65205
-6177.379951,400,1609.33739
-5210.382511,400,1610.008485
-6369.815628,400,1610.679243
-6011.712927,400,1612.784582
-6292.491534,400,1613.4527
-6337.79869,400,1614.12128
-5729.174367,400,1614.791911
-6575.692782,400,1615.464517
-1246.519054,400,1616.268254
-3071.972743,400,1616.852769
-1332.591406,400,1617.411674
-1364.634283,400,1617.971318
-1059.541309,400,1618.535058
-6322.130874,400,1620.647958
-6693.535173,400,1621.325286
-5497.831314,400,1622.001868
-6237.034762,400,1622.67575
-6540.376257,400,1623.374172
-5751.664029,400,1625.46628
-5855.952881,400,1626.140445
-6452.413678,400,1626.827836
-5890.769863,400,1627.510748
-5970.66389,400,1628.180736
-6382.533536,400,1630.273913
-4408.363168,400,1630.952029
-5976.181354,400,1631.62005
-5948.5629,400,1632.299591
-6011.382261,400,1632.973529
-6192.572957,400,1635.057923
-6496.842748,400,1635.742671
-6847.975912,400,1636.416826
-5886.515016,400,1637.106192
-5515.344442,400,1637.785691
-6643.690995,400,1639.887951
-5655.316008,400,1640.59019
-5949.731724,400,1641.27071
-5603.326948,400,1641.949004
-6334.571843,400,1642.617449
-870.627676,400,1643.420575
-1329.651161,400,1643.986252
-1155.482151,400,1644.540502
-844.42005,400,1645.10526
-1201.343533,400,1645.648995
-5567.998555,400,1647.795971
-5754.003712,400,1648.4949
-6138.586241,400,1649.195714
-5423.086503,400,1649.907101
-6253.237254,400,1650.592016
-6170.294996,400,1652.745084
-6121.011984,400,1653.430486
-5837.27438,400,1654.117654
-6257.859341,400,1654.804019
-5767.799035,400,1655.496815
-6071.834085,400,1656.185215
-5750.073955,400,1658.312767
-6128.287217,400,1658.991285
-6225.826144,400,1659.659884
-6390.396184,400,1660.339488
-5616.749154,400,1661.017216
-5221.013951,400,1663.108296
-5492.580344,400,1663.787819
-6174.252328,400,1664.455591
-6313.289215,400,1665.13189
-6042.087486,400,1665.801547
-5659.725998,400,1667.894291
-6445.73912,400,1668.571303
-6327.805571,400,1669.243245
-6015.049653,400,1669.911259
-1153.068379,400,1670.711393
-1332.94159,400,1671.281687
-1334.30876,400,1671.829722
-1288.899991,400,1672.386101
-482.32783,400,1672.935994
-6411.593468,400,1673.620517
-6129.901655,400,1675.72425
-5644.025147,400,1676.396894
-5851.297242,400,1677.075158
-6096.010052,400,1677.75069
-6208.724555,400,1678.423446
-5569.563669,400,1680.523659
-4999.362797,400,1681.210052
-5316.494854,400,1681.888219
-6212.775619,400,1682.564916
-5209.560009,400,1683.237527
-3511.629554,400,1685.33129
-5848.886926,400,1686.005051
-5631.758715,400,1686.680767
-5962.808182,400,1687.362127
-6099.138364,400,1688.046117
-6341.029985,400,1690.137495
-5917.825447,400,1690.829259
-6333.625972,400,1691.50131
-6183.314523,400,1692.168956
-5554.360704,400,1692.845631
-5666.771378,400,1694.929273
-6140.37664,400,1695.620111
-6143.52911,400,1696.290218
-640.715015,400,1696.968918
-1452.861614,400,1697.768892
-1221.371924,400,1698.334158
-1501.080488,400,1698.922179
-1178.437168,400,1699.492263
-78.081397,400,1700.060668
-6098.057372,400,1700.736475
-6303.230162,400,1702.846973
-5819.009866,400,1703.52735
-6305.852583,400,1704.198764
-5631.236147,400,1704.868742
-6194.908936,400,1705.535301
-5406.416084,400,1706.202593
-6108.314789,400,1708.309992
-5779.527579,400,1708.982438
-6178.965514,400,1709.649936
-6138.940639,400,1710.323748
-5695.560536,400,1710.98865
-6052.318182,400,1713.127925
-5979.009326,400,1713.84133
-5294.065658,400,1714.536905
-6071.85619,400,1715.220784
-6199.270475,400,1715.906841
-5349.279865,400,1718.070434
-5951.58992,400,1718.805117
-6461.377882,400,1719.494433
-5705.665615,400,1720.187469
-6223.614983,400,1720.872203
-5807.411376,400,1723.024676
-6223.229323,400,1723.699598
-5616.700975,400,1724.36597
-1114.893787,400,1725.208998
-1368.513934,400,1725.780293
-1433.215817,400,1726.349261
-1525.881771,400,1726.91131
-396.361686,400,1727.490993
-6137.34858,400,1728.164428
-5765.573357,400,1728.836312
-5690.241076,400,1730.945153
-5469.89353,400,1731.619826
-6157.11519,400,1732.311802
-5145.970953,400,1732.990466
-6027.43499,400,1733.661857
-6650.354477,400,1735.760602
-5637.527473,400,1736.440545
-6140.732536,400,1737.118498
-5531.200471,400,1737.791158
-5400.590208,400,1738.466071
-6040.49717,400,1740.575673
-5629.699636,400,1741.249965
-5852.469661,400,1741.919529
-5508.534523,400,1742.594028
-5884.637408,400,1743.277466
-5223.518723,400,1745.397615
-6376.694847,400,1746.081777
-4979.847082,400,1746.760532
-4936.345829,400,1747.442249
-5387.761917,400,1748.11291
-5555.736926,400,1748.788189
-6008.150757,400,1750.893028
-6075.060299,400,1751.584109
-565.59915,400,1752.391974
-1123.594288,400,1752.962992
-655.998379,400,1753.526411
-541.250422,400,1754.094489
-524.932806,400,1754.664338
-5906.590924,400,1755.361255
-5770.220545,400,1756.043612
-6052.539032,400,1756.712146
-5153.713788,400,1758.826796
-5264.436142,400,1759.511748
-5380.914983,400,1760.179861
-6606.635865,400,1760.847991
-5538.959133,400,1761.530544
-6762.828686,400,1763.637296
-5842.242826,400,1764.305314
-5046.091571,400,1764.988694
-5599.104003,400,1765.670049
-5249.845115,400,1766.345387
-6129.265156,400,1768.449469
-6004.116399,400,1769.160619
-5833.43062,400,1769.845749
-5846.137615,400,1770.553451
-5629.912064,400,1771.23277
-5881.497404,400,1773.344192
-5288.185857,400,1774.023658
-5152.420242,400,1774.703835
-5627.826895,400,1775.382601
-5331.332041,400,1776.057476
-5463.478072,400,1778.158453
-4346.78757,400,1778.854031
-873.578163,400,1779.68721
-990.222289,400,1780.271805
-1058.565363,400,1780.845451
-896.279227,400,1781.407173
-93.934442,400,1781.969169
-6196.561003,400,1782.64419
-5548.901508,400,1783.333184
-5295.350591,400,1784.003531
-6124.149925,400,1786.105563
-4907.145115,400,1786.783283
-5770.120057,400,1787.454209
-5671.348087,400,1788.132368
-3103.196006,400,1788.823076
-5475.409189,400,1790.947813
-5532.437738,400,1791.615769
-5620.176325,400,1792.291237
-5790.613384,400,1792.962536
-5270.900241,400,1793.632699
-5843.998779,400,1794.30155
-5451.015534,400,1796.430264
-5694.66752,400,1797.114307
-6048.960068,400,1797.786451
-5218.705949,400,1798.465535
-6303.279032,400,1799.129582
-5083.269732,400,1801.247178
-5870.305144,400,1801.918904
-5314.142624,400,1802.594671
-5802.626325,400,1803.262198
-5942.558409,400,1803.935681
-5163.540667,400,1806.065911
-1003.236292,400,1806.870287
-1741.656399,400,1807.474882
-884.959663,400,1808.029868
-853.999968,400,1808.597972
-1031.725574,400,1809.165469
-5254.003981,400,1809.872807
-6306.112899,400,1810.561104
-5334.301683,400,1811.258731
-5886.252668,400,1811.943118
-4533.265188,400,1814.117396
-5844.450467,400,1814.802174
-5357.478141,400,1815.490647
-5894.36684,400,1816.21033
-5799.709038,400,1816.914779
-5519.707195,400,1819.075893
-6024.068177,400,1819.765314
-5712.741432,400,1820.45163
-5838.68123,400,1821.143516
-5370.548843,400,1821.844051
-5617.653266,400,1824.012187
-5032.502749,400,1824.70734
-5450.552963,400,1825.394495
-5564.339207,400,1826.086741
-5495.287488,400,1826.780479
-5752.095251,400,1828.947207
-5021.616021,400,1829.636816
-6192.237841,400,1830.32305
-5707.905228,400,1831.016185
-5426.363681,400,1831.740857
-5818.614779,400,1833.894812
-917.711085,400,1834.707793
-886.821881,400,1835.307837
-1442.96533,400,1835.871674
-1104.496874,400,1836.441414
-599.005359,400,1837.011798
-5641.358337,400,1837.706681
-5726.440041,400,1838.399153
-5936.830969,400,1839.083715
-4733.40461,400,1839.790365
-5804.556583,400,1841.964705
-5580.607143,400,1842.663944
-5348.764406,400,1843.366502
-4594.159567,400,1844.057006
-5201.870521,400,1844.757644
-4799.452874,400,1845.448025
-4777.666704,400,1847.6166
-5700.762598,400,1848.323583
-5265.872267,400,1849.023615
-5279.953694,400,1849.715503
-5805.01518,400,1850.40338
-5483.552935,400,1852.586168
-5293.96056,400,1853.275014
2500.051925,400,1853.978453
-5297.251094,400,1854.672025
-4677.418416,400,1855.368474
-5153.658086,400,1857.539126
-5515.93658,400,1858.231185
-5916.366648,400,1858.91986
-5324.928756,400,1859.608609
-5772.535755,400,1860.308753
-1301.843704,400,1861.150358
-872.229369,400,1861.710153
-959.645494,400,1862.271272
-1317.821116,400,1862.839572
-981.51867,400,1863.421675
-5407.279525,400,1865.593945
-6134.740114,400,1866.280854
-5393.960095,400,1866.977854
-5405.305694,400,1867.659333
-5373.602854,400,1868.355912
-5545.233679,400,1870.497691
-5398.824624,400,1871.172315
-3743.93407,400,1871.849538
-5785.990011,400,1872.527887
-5502.593092,400,1873.195673
-5229.622923,400,1875.314384
-5822.343786,400,1875.991375
-5261.78584,400,1876.677517
-5430.217114,400,1877.356879
-5144.88738,400,1878.033306
-5442.819424,400,1880.143267
-5804.218325,400,1880.827699
-5911.816503,400,1881.498065
-5291.042634,400,1882.173175
-5566.224249,400,1882.846686
-5573.483266,400,1884.972741
-6083.216268,400,1885.652235
-5595.045006,400,1886.320019
-5700.542815,400,1886.986721
-5758.59305,400,1887.658071
-1663.425011,400,1888.474963
-865.482886,400,1889.020192
-895.064391,400,1889.567015
-921.700236,400,1890.112499
-900.185146,400,1890.655138
-4919.10317,400,1891.345136
-6211.016851,400,1893.46254
-5352.553286,400,1894.139259
-5619.86479,400,1894.808769
-5134.631242,400,1895.487515
-5005.736297,400,1896.158548
-5073.036507,400,1898.294755
-5395.055709,400,1898.975677
-6003.050493,400,1899.647259
-5572.371309,400,1900.319579
-5242.37456,400,1900.992933
-5116.467226,400,1903.109481
-4744.700564,400,1903.793372
-5548.716657,400,1904.482643
-4889.705334,400,1905.159042
-5134.017374,400,1905.826051
-5715.636204,400,1907.931072
-5557.821188,400,1908.608209
-5674.262453,400,1909.280419
-6207.175537,400,1909.953039
-6040.261651,400,1910.630773
-6280.80853,400,1912.743916
-5849.4967,400,1913.424958
-5089.304695,400,1914.101568
-5922.82255,400,1914.777905
-869.634145,400,1915.570993
-1141.059659,400,1916.141826
-934.64258,400,1916.687543
-1168.578964,400,1917.235542
-899.493395,400,1917.783151
-5400.345546,400,1918.457888
-5778.276949,400,1920.569737
-4585.825668,400,1921.249871
-5787.008451,400,1921.937019
-5623.386651,400,1922.60547
-5804.800894,400,1923.275876
-5466.314026,400,1925.389319
-5743.377079,400,1926.075042
-5627.584604,400,1926.758939
-5265.649074,400,1927.446234
-5408.71007,400,1928.128572
-5748.497938,400,1930.271091
-5132.228496,400,1930.95799
-5613.228159,400,1931.638672
-5353.589581,400,1932.317762
-4953.635256,400,1933.005029
-5783.815361,400,1933.69034
-5355.664067,400,1935.809572
-5587.614803,400,1936.480595
-5323.862155,400,1937.149787
-5159.108242,400,1937.820215
-5476.78968,400,1938.503956
-5488.281887,400,1940.623757
-5623.110603,400,1941.302014
-4190.550444,400,1941.97884
-1114.628286,400,1942.76891
-1011.255971,400,1943.314614
-931.632179,400,1943.875286
-1025.23178,400,1944.429853
-869.653853,400,1944.977195
-5499.533671,400,1945.659702
-5118.595825,400,1946.335014
-4802.778202,400,1948.470249
-5605.459422,400,1949.156705
-5155.35547,400,1949.840687
-4893.886255,400,1950.520333
-5661.895915,400,1951.188011
-5336.287177,400,1953.323338
-5399.865814,400,1954.010741
-5573.847468,400,1954.699756
-5292.245541,400,1955.394499
-5730.45154,400,1956.081268
-5587.683715,400,1958.273274
-5376.881045,400,1958.959479
-5911.971748,400,1959.669399
-5696.805499,400,1960.35241
-5273.881138,400,1961.034764
-5187.302764,400,1963.214729
-5776.324906,400,1963.901749
-5025.914904,400,1964.59267
-5400.655735,400,1965.281782
-5288.335556,400,1965.966737
-5476.708972,400,1968.118324
-5211.095527,400,1968.802383
-5698.789219,400,1969.480692
-903.169425,400,1970.275195
-826.819974,400,1970.830327
-1088.74597,400,1971.379167
-785.342368,400,1971.937648
-827.990216,400,1972.494396
-5272.082772,400,1973.182947
-5120.843998,400,1973.860934
-5459.050753,400,1975.995664
-5597.38811,400,1976.668284
-5313.269934,400,1977.337184
-5611.567381,400,1978.008245
-5547.215594,400,1978.678221
-5031.226302,400,1980.80297
-5657.762547,400,1981.47166
-5479.644049,400,1982.142358
-5836.508157,400,1982.81285
-5118.521726,400,1983.482102
-5069.81652,400,1984.170091
-5697.805818,400,1986.286502
-5703.777028,400,1986.953897
-5445.535249,400,1987.619008
-5072.155538,400,1988.291604
-5479.382596,400,1988.962636
-5170.295167,400,1991.075482
-5538.544611,400,1991.759321
-5283.737291,400,1992.440096
-5477.25765,400,1993.120655
-5332.473599,400,1993.806552
-4925.581291,400,1995.938927
-5565.766398,400,1996.612143
-793.887008,400,1997.397198
-782.888861,400,1997.941814
-783.393151,400,1998.496561
-686.486695,400,1999.041539
-974.883775,400,1999.592751
-5255.123874,400,2000.269862
-5547.700285,400,2000.947619
-5235.442238,400,2001.619239
-5402.927148,400,2003.759048
-5253.535608,400,2004.437717
-4721.43863,400,2005.14197
-5389.054282,400,2005.838329
-5646.054834,400,2006.51962
-5798.588582,400,2008.667435
-4981.850105,400,2009.356609
-5182.499379,400,2010.037389
-5131.214693,400,2010.714782
-5161.250421,400,2011.391958
-5596.382342,400,2013.557818
-5715.170463,400,2014.241475
-4905.137065,400,2014.944529
-4749.426425,400,2015.640628
-5480.211437,400,2016.323014
-5317.192212,400,2018.504439
-5309.423455,400,2019.192089
-4951.943577,400,2019.879062
-5354.287578,400,2020.560112
-5260.968929,400,2021.24605
-5496.61995,400,2023.402743
-5150.404977,400,2024.074146
-913.739355,400,2024.870066
-1131.247759,400,2025.414098
-716.704794,400,2025.957725
-811.035519,400,2026.511426
-1154.774811,400,2027.054636
-4958.086614,400,2027.72884
-4868.605453,400,2028.396467
-5069.071703,400,2029.063672
-4949.351231,400,2029.731004
-5478.229075,400,2031.849985
-5151.730282,400,2032.520715
-4968.590032,400,2033.1888
-5269.267644,400,2033.871031
-5311.967495,400,2034.548319
-4771.295972,400,2036.680256
-5180.623217,400,2037.344053
